file_index,text,Arg1_RawText,Arg1_CharacterSpanList,Arg2_RawText,Arg2_CharacterSpanList,Connective_RawText,Connective_CharacterSpanList,Sense,Type
1293,"A'Ah, you don't need to spend a lot of money.",nan,nan,nan,nan,nan,nan,nan,nan
1294,Aha!,nan,nan,nan,nan,nan,nan,nan,nan
1295,"Auntie, how will you tell me that I don't need it?",nan,nan,nan,nan,nan,nan,nan,nan
1296,You wanna eat?,nan,nan,nan,nan,nan,nan,nan,nan
1297,I'll come and eat.,nan,nan,nan,nan,nan,nan,nan,nan
1298,"I didn't even eat, I didn't have any problem.",nan,nan,nan,nan,nan,nan,nan,nan
1299,People want to eat.,nan,nan,nan,nan,nan,nan,nan,nan
13,I won't go back to school again.,nan,nan,nan,nan,nan,nan,nan,nan
130,The madam said there was no money in her hand.,nan,nan,nan,nan,nan,nan,nan,nan
1300,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1301,What will you do?,nan,nan,nan,nan,nan,nan,nan,nan
1302,I won't provide food for them?,nan,nan,nan,nan,nan,nan,nan,nan
1303,What is it?,nan,nan,nan,nan,nan,nan,nan,nan
1304,Maize isn't easy.,nan,nan,nan,nan,nan,nan,nan,nan
1305,Hm.,nan,nan,nan,nan,nan,nan,nan,nan
1306,Just cook tuwo.,nan,nan,nan,nan,nan,nan,nan,nan
1307,"Haha, the tuwo will be increased.",nan,nan,nan,nan,nan,nan,nan,nan
1308,"Auntie, you are going to the market.",nan,nan,nan,nan,nan,nan,nan,nan
1309,You know how much corn is now in the market.,nan,nan,nan,nan,nan,nan,nan,nan
131,I should wait for a week.,nan,nan,nan,nan,nan,nan,nan,nan
1310,I know.,nan,nan,nan,nan,nan,nan,nan,nan
1311,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1312,"And the thing is that wu-... no matter how much you spend at a wedding, the truth is that people will insist that they don't have food to eat.",the thing is that wu the truth is that people will insist that they don't have food to eat,"[[4, 24], [72, 141]]","-... no matter how much you spend at a wedding ,","[[24, 71]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1313,Ehn... but there are some serious things I need to do.,Ehn,"[[0, 3]]",... there are some serious things I need to do,"[[3, 6], [11, 53]]",but,"[[7, 10]]",Comparison.Contrast,Explicit
1314,"So, you're supposed to plan ahead.",,[],", you 're supposed to plan ahead","[[2, 33]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1315,"Auntie, to even get her wedding gown is a money... to get my own suit is a money.",nan,nan,nan,nan,nan,nan,nan,nan
1316,"It's true now, it's true now.",nan,nan,nan,nan,nan,nan,nan,nan
1317,There's food.,nan,nan,nan,nan,nan,nan,nan,nan
1318,But do you have old clothes?,,[],do you have old clothes,"[[4, 27]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1319,You can take it to a dry cleaner.,nan,nan,nan,nan,nan,nan,nan,nan
132,"Then I said, ""what week?""",,[],"I said , "" what week ?","[[5, 24]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
1320,Ehn!,nan,nan,nan,nan,nan,nan,nan,nan
1321,"You know as women, you know as you are now.",nan,nan,nan,nan,nan,nan,nan,nan
1322,"If it is not your colour, you will not give ear.",you will not give ear,"[[26, 47]]",it is not your colour,"[[3, 24]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1323,I'm black.,nan,nan,nan,nan,nan,nan,nan,nan
1324,"I should use black, she won't agree.",nan,nan,nan,nan,nan,nan,nan,nan
1325,"Uhuh, that's her day.",nan,nan,nan,nan,nan,nan,nan,nan
1326,It has to...,nan,nan,nan,nan,nan,nan,nan,nan
1327,"Alright, it's her day.",nan,nan,nan,nan,nan,nan,nan,nan
1328,That's where the money issue will go into.,nan,nan,nan,nan,nan,nan,nan,nan
1329,"But you know that... but you know that the truth is that if you look into our culture closely, all those things are not necessary.",you know that ...,"[[4, 20]]","but you know that the truth is that if you look into our culture closely , all those things are not necessary","[[21, 129]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1329,"But you know that... but you know that the truth is that if you look into our culture closely, all those things are not necessary.",But you know that,"[[0, 17]]","you know that the truth is that if you look into our culture closely , all those things are not necessary","[[25, 129]]",but,"[[21, 24]]",Comparison.Contrast,Explicit
1329,"But you know that... but you know that the truth is that if you look into our culture closely, all those things are not necessary.",that all those things are not necessary,"[[52, 56], [95, 129]]",you look into our culture closely,"[[60, 93]]",if,"[[57, 59]]",Contingency.Condition,Explicit
133,He said eh.,nan,nan,nan,nan,nan,nan,nan,nan
1330,I had to go and get the colour.,nan,nan,nan,nan,nan,nan,nan,nan
1331,As we've lent the white man's culture to...,,[],we 've lent the white man 's culture to ...,"[[3, 43]]",As,"[[0, 2]]",Contingency.Cause,Explicit
1332,But the women would not give ear to them.,,[],the women would not give ear to them,"[[4, 40]]",But,"[[0, 3]]",Comparison.Contrast,Explicit
1333,Women won't agree.,nan,nan,nan,nan,nan,nan,nan,nan
1334,You know what?,nan,nan,nan,nan,nan,nan,nan,nan
1335,"If you change your mind now and say I don't have this... I'm not doing it, she will come back.",your mind now I 'm not doing it she will come back,"[[14, 27], [57, 73], [75, 93]]",you change and say I don't have this,"[[3, 13], [28, 53]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1336,"Eh, do you think you're an auntie?",nan,nan,nan,nan,nan,nan,nan,nan
1337,"Haha, yes now, haha.",nan,nan,nan,nan,nan,nan,nan,nan
1338,Haha.,nan,nan,nan,nan,nan,nan,nan,nan
1339,"I don't think...
I don't think.",nan,nan,nan,nan,nan,nan,nan,nan
134,"And at that time, the WAEC [Worship of the WAEC] is up.",,[],"at that time , the WAEC [ Worship of the WAEC ] is up","[[4, 54]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1340,The name is lit-...,nan,nan,nan,nan,nan,nan,nan,nan
1341,Aha!,nan,nan,nan,nan,nan,nan,nan,nan
1342,"If she really like you, she will come.",she will come,"[[24, 37]]",she really like you,"[[3, 22]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1343,"I don't think, I don't think.",nan,nan,nan,nan,nan,nan,nan,nan
1344,She will come because...,She will come,"[[0, 13]]",...,"[[21, 24]]",because,"[[14, 21]]",Contingency.Cause,Explicit
1345,"Oh, women always check it out to see if it's their day, they need to be happy on that day.",nan,nan,nan,nan,nan,nan,nan,nan
1346,Because...,,[],,[],Because,"[[0, 7]]",Contingency.Cause,Explicit
1347,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
1348,"So, just do what they want.",,[],just do what they want,"[[4, 26]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1349,Ehen!,nan,nan,nan,nan,nan,nan,nan,nan
135,"I said, okay, no problem.",nan,nan,nan,nan,nan,nan,nan,nan
1350,And which colour she had?,,[],which colour she had,"[[4, 24]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1351,"She chose uh... royal blue, lilac, and...",nan,nan,nan,nan,nan,nan,nan,nan
1352,I like that color.,nan,nan,nan,nan,nan,nan,nan,nan
1353,"So it was no wonder that she and I were very well blending in, because king blue is one of my favorite colors.",,[],it was no wonder that she and I were very well blending in,"[[3, 61]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1353,"So it was no wonder that she and I were very well blending in, because king blue is one of my favorite colors.",So it was no wonder that she and I were very well blending in,"[[0, 61]]",king blue is one of my favorite colors,"[[71, 109]]",because,"[[63, 70]]",Contingency.Cause,Explicit
1354,My colour is the royal blue.,nan,nan,nan,nan,nan,nan,nan,nan
1355,Chelsea... but I don’t have royal blue suits.,Chelsea ...,"[[0, 10]]",I don’t have royal blue suits,"[[15, 44]]",but,"[[11, 14]]",Comparison.Contrast,Explicit
1356,"I had to wear clothes, I had to go and find out in the market.",nan,nan,nan,nan,nan,nan,nan,nan
1357,Hm.,nan,nan,nan,nan,nan,nan,nan,nan
1358,You can use sewing machines now.,nan,nan,nan,nan,nan,nan,nan,nan
1359,You don’t need to buy an ori-... ready to be made.,nan,nan,nan,nan,nan,nan,nan,nan
136,I was waiting.,nan,nan,nan,nan,nan,nan,nan,nan
1360,"Ah!
A sewing will be more expensive than an aunty.",nan,nan,nan,nan,nan,nan,nan,nan
1361,"Well, that ready ready will be alright now.",nan,nan,nan,nan,nan,nan,nan,nan
1362,To even get the material...,nan,nan,nan,nan,nan,nan,nan,nan
1363,That's no problem.,nan,nan,nan,nan,nan,nan,nan,nan
1364,"And you know when you talk about food... for this our culture, you will not bring food that day.",you know you will not bring food that day,"[[4, 12], [63, 95]]",when you talk about food for this our culture,"[[13, 37], [41, 61]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1364,"And you know when you talk about food... for this our culture, you will not bring food that day.",And you know you will not bring food that day,"[[0, 12], [63, 95]]",you talk about food for this our culture,"[[18, 37], [41, 61]]",when,"[[13, 17]]",Temporal.Synchrony,Explicit
1365,"People will contribute, people will donate.",nan,nan,nan,nan,nan,nan,nan,nan
1366,"The only thing is that you plan on your budget, so that if you add more jara.",The only thing is that you plan on your budget,"[[0, 46]]",if you add more jara,"[[56, 76]]",so that,"[[48, 55]]",Contingency.Cause,Explicit
1366,"The only thing is that you plan on your budget, so that if you add more jara.",The only thing is that you plan on your budget,"[[0, 46]]",so that you add more jara,"[[48, 55], [59, 76]]",if,"[[56, 58]]",Contingency.Condition,Explicit
1367,"Well, auntie, so far as it is, nobody brings it.",nan,nan,nan,nan,nan,nan,nan,nan
1368,They will bring.,nan,nan,nan,nan,nan,nan,nan,nan
1369,"When the time is near, you will see.",you will see,"[[23, 35]]",the time is near,"[[5, 21]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
137,It was the day the woman wanted to give me money.,nan,nan,nan,nan,nan,nan,nan,nan
1370,When?,nan,nan,nan,nan,nan,nan,nan,nan
1371,You will see.,nan,nan,nan,nan,nan,nan,nan,nan
1372,"This now, we're talking for uh... a month.",nan,nan,nan,nan,nan,nan,nan,nan
1373,"Me, I'm telling you that my own wedding uh... my family will allow me to do whatever I want.",nan,nan,nan,nan,nan,nan,nan,nan
1374,They made up their minds for the wedding two weeks before the wedding.,nan,nan,nan,nan,nan,nan,nan,nan
1375,"Because there was one time I... I said, ""please, I don't want visitors, I don't...
I don't want cards, I don't...
I only want three people, only ten people.""",""" please , I don't want visitors , I don't ... I don't want cards , I don't ... I only want three people , only ten people","[[40, 155]]","there was one time I ... I said ,","[[8, 39]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1376,They didn't answer me.,nan,nan,nan,nan,nan,nan,nan,nan
1377,"My sister said, ""look, this wedding is not your own, it's all the family.""",nan,nan,nan,nan,nan,nan,nan,nan
1378,"Because in our culture nowadays, marriage is not the only you, but the family.",,[],"in our culture nowadays , marriage is not the only you , but the family","[[8, 77]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1379,"Because people who don't know you will come because they know your mom, because they know your sister, they know your brother, they know your uncle.",people who don't know you will come,"[[8, 43]]","because they know your mom , because they know your sister , they know your brother , they know your uncle","[[44, 147]]",Because,"[[0, 7]]",Contingency.Cause,Explicit
1379,"Because people who don't know you will come because they know your mom, because they know your sister, they know your brother, they know your uncle.",know you will come they know your mom,"[[25, 43], [52, 70]]","because they know your sister , they know your brother , they know your uncle","[[72, 147]]",because,"[[44, 51]]",Contingency.Cause,Explicit
1379,"Because people who don't know you will come because they know your mom, because they know your sister, they know your brother, they know your uncle.",will come because they know your mom,"[[34, 70]]","they know your sister , they know your brother , they know your uncle","[[80, 147]]",because,"[[72, 79]]",Contingency.Cause,Explicit
138,He gave me money so I could not continue working again.,He gave me money,"[[0, 16]]",I could not continue working again,"[[20, 54]]",so,"[[17, 19]]",Contingency.Cause,Explicit
1380,All those ones will come at that wedding.,nan,nan,nan,nan,nan,nan,nan,nan
1381,"Her own family, that's the same thing.",nan,nan,nan,nan,nan,nan,nan,nan
1382,"So they will say, ""this wedding is not for you alone.""",,[],"they will say , "" this wedding is not for you alone","[[3, 52]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1383,They will let you do what you want to do.,nan,nan,nan,nan,nan,nan,nan,nan
1384,"You should get to that stage, when you stop, they will add.",You should get to that stage,"[[0, 28]]",you stop,"[[35, 43]]",when,"[[30, 34]]",Temporal.Asynchronous,Explicit
1385,Ah!,nan,nan,nan,nan,nan,nan,nan,nan
1386,And the truth about weddings is that what you don’t have will not borrow money.,,[],the truth about weddings is that what you don’t have will not borrow money,"[[4, 78]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1387,"Auntie, I don't want to depend on that.",nan,nan,nan,nan,nan,nan,nan,nan
1388,I know people will...,nan,nan,nan,nan,nan,nan,nan,nan
1389,I won't say you will depend on that.,nan,nan,nan,nan,nan,nan,nan,nan
139,"I said, ""ah, what is the problem?""",nan,nan,nan,nan,nan,nan,nan,nan
1390,Plan ahead of budget.,nan,nan,nan,nan,nan,nan,nan,nan
1391,The one they bring is jara.,nan,nan,nan,nan,nan,nan,nan,nan
1392,And that one... that one is...,,[],that one ... that one is ...,"[[4, 30]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1393,I know it's hard.,nan,nan,nan,nan,nan,nan,nan,nan
1394,X.,nan,nan,nan,nan,nan,nan,nan,nan
1395,It's not easy.,nan,nan,nan,nan,nan,nan,nan,nan
1396,I tell you that it doesn't make me sleep.,nan,nan,nan,nan,nan,nan,nan,nan
1397,By the time of X.,nan,nan,nan,nan,nan,nan,nan,nan
1398,X.,nan,nan,nan,nan,nan,nan,nan,nan
1399,"Don't worry, haha.",nan,nan,nan,nan,nan,nan,nan,nan
14,I was just there.,nan,nan,nan,nan,nan,nan,nan,nan
140,He said he could not repay me again.,nan,nan,nan,nan,nan,nan,nan,nan
1400,"Two a.m., that's how I will just wake up and start thinking, and searching out what... what I have not set on the ground, what I have not set on...",nan,nan,nan,nan,nan,nan,nan,nan
1401,"I mean, the thing makes me feel like I haven't done anything.",nan,nan,nan,nan,nan,nan,nan,nan
1402,When I've done everything I've done.,,[],I 've done everything I 've done,"[[5, 35]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
1403,I have advised you to get a checklist.,nan,nan,nan,nan,nan,nan,nan,nan
1404,I will still...,nan,nan,nan,nan,nan,nan,nan,nan
1405,I have an aunty.,nan,nan,nan,nan,nan,nan,nan,nan
1406,Hm.,nan,nan,nan,nan,nan,nan,nan,nan
1407,"I have the checkli-... uh... check, uh... this thing, list.",nan,nan,nan,nan,nan,nan,nan,nan
1408,"When I'm sleeping, I'll just wake up and say okay, there's something I don't wrote in this list.","I 'll just wake up and say okay , there 's something I don't wrote in this list","[[19, 95]]",I 'm sleeping,"[[5, 17]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
1409,That's the joy.,nan,nan,nan,nan,nan,nan,nan,nan
141,"That the one uh...
I worked for now, to pay for me, it's hard for him.",nan,nan,nan,nan,nan,nan,nan,nan
1410,"So that the... after the wedding, you will just say, ""is that all?""",nan,nan,nan,nan,nan,nan,nan,nan
1411,Hm.,nan,nan,nan,nan,nan,nan,nan,nan
1412,"Auntie, I like sleeping.",nan,nan,nan,nan,nan,nan,nan,nan
1413,Haha.,nan,nan,nan,nan,nan,nan,nan,nan
1414,"Anything that disturbs me, I don’t like it.",nan,nan,nan,nan,nan,nan,nan,nan
1415,"For my mechanics, when you call me saying that your vehicle has come to a stop on the road, for example, I will first take my plier and my screwdriver with me.",For my mechanics example I will first take my plier and my screwdriver with me,"[[0, 16], [96, 103], [105, 158]]",you call me saying that your vehicle has come to a stop on the road for,"[[23, 90], [92, 95]]",when,"[[18, 22]]",Temporal.Synchrony,Explicit
1415,"For my mechanics, when you call me saying that your vehicle has come to a stop on the road, for example, I will first take my plier and my screwdriver with me.","For my mechanics , when you call me saying that your vehicle has come to a stop on the","[[0, 85]]",road I will first take my plier and my screwdriver with me,"[[86, 90], [105, 158]]",for example,"[[92, 103]]",Expansion.Instantiation,Explicit
1416,"When I get there, first of all, I'll check if you have fuel?","of all , I 'll check if you have fuel","[[24, 59]]",I get there first,"[[5, 16], [18, 23]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
1417,"If your vehicle has fuel, I will ask you before the vehicle stops, the mo-, will, will, the motor gave you a sign?","I will ask you the mo-, will , will , the motor gave you a sign","[[26, 40], [67, 113]]",your vehicle has fuel before the vehicle stops,"[[3, 24], [41, 65]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1417,"If your vehicle has fuel, I will ask you before the vehicle stops, the mo-, will, will, the motor gave you a sign?","ask you the mo-, will , will , the motor gave you a sign","[[33, 40], [67, 113]]",the vehicle stops,"[[48, 65]]",before,"[[41, 47]]",Temporal.Asynchronous,Explicit
1418,Is it yes or no?,nan,nan,nan,nan,nan,nan,nan,nan
1419,"If you give me an answer from there, I will have knowledge of what to do.",I will have knowledge of what to do,"[[37, 72]]",you give me an answer from there,"[[3, 35]]",If,"[[0, 2]]",Contingency.Condition,Explicit
142,"I said okay now, no problem!",nan,nan,nan,nan,nan,nan,nan,nan
1420,"If... if the vehicle gives you a sign, maybe you can tell me that the car is cheating.",... maybe you can tell me that the car is cheating,"[[2, 5], [39, 85]]",if the vehicle gives you a sign,"[[6, 37]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1420,"If... if the vehicle gives you a sign, maybe you can tell me that the car is cheating.",If ... maybe you can tell me that the car is cheating,"[[0, 5], [39, 85]]",the vehicle gives you a sign,"[[9, 37]]",if,"[[6, 8]]",Contingency.Condition,Explicit
1421,"Now, I will just say it's the fuel pump.",nan,nan,nan,nan,nan,nan,nan,nan
1422,Mtchew!,nan,nan,nan,nan,nan,nan,nan,nan
1423,"From there, I will open your car, open the seats at the back, loose the... where the pump is, and bring it out, fix it.",nan,nan,nan,nan,nan,nan,nan,nan
1424,Some cars are becoming.,nan,nan,nan,nan,nan,nan,nan,nan
1425,There's a fuel pump under it.,nan,nan,nan,nan,nan,nan,nan,nan
1426,"Till I take out the tank, take it out, remove it, and wash the... this thing, I will come to you and say, ""Give me some money as, so that I can go to the, buy the fuel pump.""","I will come to you and say , "" Give me some money as , so that I can go to the , buy the fuel pump","[[78, 172]]","I take out the tank , take it out , remove it , and wash the ... this thing","[[5, 76]]",Till,"[[0, 4]]",Temporal.Asynchronous,Explicit
1426,"Till I take out the tank, take it out, remove it, and wash the... this thing, I will come to you and say, ""Give me some money as, so that I can go to the, buy the fuel pump.""","you and say , "" Give me some money as ,","[[93, 129]]","I can go to the , buy the fuel pump","[[138, 172]]",so that,"[[130, 137]]",Contingency.Cause,Explicit
1427,"When you call me saying that your car is jink... the car is jink... it's jink... it's jink...
I will first loose your lights.",the car is jink it 's jink ... it 's jink ... I will first loose your lights,"[[49, 64], [68, 124]]",you call me saying that your car is jink,"[[5, 45]]",When,"[[0, 4]]",Contingency.Condition,Explicit
1428,The light was in the middle of the engine.,nan,nan,nan,nan,nan,nan,nan,nan
1429,It's in the top of a cylinder.,nan,nan,nan,nan,nan,nan,nan,nan
143,So I went back.,,[],I went back,"[[3, 14]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1430,I will let loose.,nan,nan,nan,nan,nan,nan,nan,nan
1431,Some of the lights use sixteen... some use twenty one.,nan,nan,nan,nan,nan,nan,nan,nan
1432,"I will loose it, and the... the light is the one that gave the vehicle to fire.",I will loose it,"[[0, 15]]",the ... the light is the one that gave the vehicle to fire,"[[21, 78]]",and,"[[17, 20]]",Expansion.Conjunction,Explicit
1433,He used to set a fire on the fuel under the cylinders.,nan,nan,nan,nan,nan,nan,nan,nan
1434,"The engines were starting to put the fuel in order, while the lights were starting to put fire.",The engines were starting to put the fuel in order,"[[0, 50]]",the lights were starting to put fire,"[[58, 94]]",while,"[[52, 57]]",Comparison.Contrast,Explicit
1435,"At that time, there was a particular fire we called a break in the middle of the engine.",nan,nan,nan,nan,nan,nan,nan,nan
1436,The engine is starting to heat up.,nan,nan,nan,nan,nan,nan,nan,nan
1437,"When you put your hand under, you will see the engine getting heated up.",you will see the engine getting heated up,"[[30, 71]]",you put your hand under,"[[5, 28]]",When,"[[0, 4]]",Contingency.Condition,Explicit
1438,"And when you call me that your... your leg is full when you are driving, I only know that it's a shaft, or the tie rod.","I only know that it 's a shaft , or the tie rod","[[73, 118]]",when you call me that your ... your leg is full when you are driving,"[[4, 71]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1438,"And when you call me that your... your leg is full when you are driving, I only know that it's a shaft, or the tie rod.","And I only know that it 's a shaft , or the tie rod","[[0, 3], [73, 118]]",you call me that your ... your leg is full when you are driving,"[[9, 71]]",when,"[[4, 8]]",Contingency.Condition,Explicit
1438,"And when you call me that your... your leg is full when you are driving, I only know that it's a shaft, or the tie rod.","me that your ... your leg is full I only know that it 's a shaft , or the tie rod","[[18, 50], [73, 118]]",you are driving,"[[56, 71]]",when,"[[51, 55]]",Temporal.Synchrony,Explicit
1439,"Carry my tools, go there, take off the shaft, fix it, buy some grease, buy some parts of the materials.",nan,nan,nan,nan,nan,nan,nan,nan
144,Then it was time again to sit for the WAEC.,,[],it was time again to sit for the WAEC,"[[5, 42]]",Then,"[[0, 4]]",Temporal.Asynchronous,Explicit
1440,"I'll come and fix it, buy hose and the rest.",nan,nan,nan,nan,nan,nan,nan,nan
1441,"And when you call me saying that your car... you just know what's bothering your car, you're hearing something when you're moving, I'll come.",you just know what 's bothering your you 're hearing something I 'll come,"[[45, 80], [86, 110], [131, 140]]","when you call me saying that your car ... car , when you 're moving ,","[[4, 44], [81, 85], [111, 130]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1441,"And when you call me saying that your car... you just know what's bothering your car, you're hearing something when you're moving, I'll come.","And you just know what 's bothering your car , you 're hearing something I 'll come","[[0, 3], [45, 110], [131, 140]]","you call me saying that your car ... when you 're moving ,","[[9, 44], [111, 130]]",when,"[[4, 8]]",Contingency.Condition,Explicit
1441,"And when you call me saying that your car... you just know what's bothering your car, you're hearing something when you're moving, I'll come.","saying that your car ... you just know what 's bothering your car , you 're hearing something I 'll come","[[21, 110], [131, 140]]",you 're moving,"[[116, 129]]",when,"[[111, 115]]",Temporal.Synchrony,Explicit
1442,"When you bring your vehicle, I will just carry jack, raise up the leg you said it was making a noise.","I will just carry jack , raise up the leg you said it was making a noise","[[29, 100]]",you bring your vehicle,"[[5, 27]]",When,"[[0, 4]]",Contingency.Condition,Explicit
1443,"If you raise the leg up, I'll check it out, check it out.","I 'll check it out , check it out","[[25, 56]]",you raise the leg up,"[[3, 23]]",If,"[[0, 2]]",Contingency.Condition,Explicit
1444,"Maybe it's a plate, or there's something wrong that, or something that's wrong there.",Maybe it 's a plate,"[[0, 18]]","there 's something wrong that , or something that 's wrong there","[[23, 84]]",or,"[[20, 22]]",Expansion.Alternative,Explicit
1445,"So from there, I will tell you what's bothering your car.",,[],"from there , I will tell you what 's bothering your car","[[3, 56]]",So,"[[0, 2]]",Contingency.Cause,Explicit
1446,"And then, you will give me money to buy the one I want to use.",,[],"then , you will give me money to buy the one I want to use","[[4, 61]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1446,"And then, you will give me money to buy the one I want to use.",,[],"And , you will give me money to buy the one I want to use","[[0, 3], [8, 61]]",then,"[[4, 8]]",Temporal.Asynchronous,Explicit
1447,"And when you call me that your car is just... you kick the car and it doesn't start, there are two things.",there are two things,"[[85, 105]]",when you call me that your car is just ... you kick the car and it doesn't start,"[[4, 83]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1447,"And when you call me that your car is just... you kick the car and it doesn't start, there are two things.",And there are two things,"[[0, 3], [85, 105]]",you call me that your car is just ... you kick the car and it doesn't start,"[[9, 83]]",when,"[[4, 8]]",Contingency.Condition,Explicit
1447,"And when you call me that your car is just... you kick the car and it doesn't start, there are two things.",that your car is just ... you kick the car there are two things,"[[21, 62], [85, 105]]",it doesn't start,"[[67, 83]]",and,"[[63, 66]]",Expansion.Conjunction,Explicit
1448,"The Eder's battery, or the keystarter.",nan,nan,nan,nan,nan,nan,nan,nan
1449,"Or the keystarter, or the light bulb.",nan,nan,nan,nan,nan,nan,nan,nan
145,"Is this year's one, worse pass.",nan,nan,nan,nan,nan,nan,nan,nan
1450,When you called me...,,[],you called me,"[[5, 18]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
1451,Or fuel.,nan,nan,nan,nan,nan,nan,nan,nan
1452,He said sorry for three things.,nan,nan,nan,nan,nan,nan,nan,nan
1453,Or fuel.,nan,nan,nan,nan,nan,nan,nan,nan
1454,"From there, we will know how to deal with the problem.",nan,nan,nan,nan,nan,nan,nan,nan
1455,"When you call me saying that your car is overheating when you are moving, you see your car's temperature going up, I only know that maybe your fan is not working, maybe your top gasket has burned, maybe the heat is not set.","you see your car 's temperature going up , I only know that maybe your fan is not working , maybe your top gasket has burned , maybe the heat is not set","[[74, 222]]",you call me saying that your car is overheating when you are moving,"[[5, 72]]",When,"[[0, 4]]",Temporal.Synchrony,Explicit
1455,"When you call me saying that your car is overheating when you are moving, you see your car's temperature going up, I only know that maybe your fan is not working, maybe your top gasket has burned, maybe the heat is not set.","saying that your car is overheating you see your car 's temperature going up I only know that maybe your fan is not working , maybe your top gasket has burned , maybe the heat is not set","[[17, 52], [74, 113], [115, 222]]",you are moving,"[[58, 72]]",when,"[[53, 57]]",Temporal.Synchrony,Explicit
1456,Something like that.,nan,nan,nan,nan,nan,nan,nan,nan
1457,"Or if you call me saying that your vehicle is failing and it doesn't work well, if it's the carburetor, I will say, ""I will loose the carburetor and my service.""","I will say , "" I will loose the carburetor and my service","[[104, 159]]","if you call me saying that your vehicle is failing and it doesn't work well , if it 's the carburetor ,","[[3, 103]]",Or,"[[0, 2]]",Expansion.Alternative,Explicit
1457,"Or if you call me saying that your vehicle is failing and it doesn't work well, if it's the carburetor, I will say, ""I will loose the carburetor and my service.""","Or I will say , "" I will loose the carburetor and my service","[[0, 2], [104, 159]]","you call me saying that your vehicle is failing and it doesn't work well , if it 's the carburetor ,","[[6, 103]]",if,"[[3, 5]]",Contingency.Condition,Explicit
1457,"Or if you call me saying that your vehicle is failing and it doesn't work well, if it's the carburetor, I will say, ""I will loose the carburetor and my service.""","Or if you call me saying that your vehicle is failing it doesn't work well I will say , "" I will loose the carburetor and my service","[[0, 53], [58, 78], [104, 159]]",if it 's the carburetor,"[[80, 102]]",and,"[[54, 57]]",Expansion.Conjunction,Explicit
1457,"Or if you call me saying that your vehicle is failing and it doesn't work well, if it's the carburetor, I will say, ""I will loose the carburetor and my service.""","Or if you call me saying that your vehicle is failing and it doesn't work well I will say , "" I will loose the carburetor and my service","[[0, 78], [104, 159]]",it 's the carburetor,"[[83, 102]]",if,"[[80, 82]]",Contingency.Condition,Explicit
1458,"Or if it's an injector, I will loose the injector, buy it.","I will loose the injector , buy it","[[24, 57]]",if it 's an injector,"[[3, 22]]",Or,"[[0, 2]]",Expansion.Alternative,Explicit
1458,"Or if it's an injector, I will loose the injector, buy it.","I will loose the injector , buy it","[[24, 57]]",Or it 's an injector,"[[0, 2], [6, 22]]",if,"[[3, 5]]",Contingency.Condition,Explicit
1459,There's something we call carburetor cleaner.,nan,nan,nan,nan,nan,nan,nan,nan
146,I don’t have any work all this year at all.,nan,nan,nan,nan,nan,nan,nan,nan
1460,"I will buy it, and come and...",nan,nan,nan,nan,nan,nan,nan,nan
1461,"He used it to clean up the dust on the inside, the dust on the inside.",nan,nan,nan,nan,nan,nan,nan,nan
1462,Use them to clean it up and the rest.,nan,nan,nan,nan,nan,nan,nan,nan
1463,And when you said you just came...,,[],when you said you just came ...,"[[4, 34]]",And,"[[0, 3]]",Expansion.Conjunction,Explicit
1463,And when you said you just came...,,[],And you said you just came ...,"[[0, 3], [9, 34]]",when,"[[4, 8]]",Temporal.Asynchronous,Explicit
1464,Imagine you just come and say uh... Look at my car!,nan,nan,nan,nan,nan,nan,nan,nan
